pop,repl,genome,scf
1,0,wzcagcjbjybAioEDAvrfiznyycuqqulaAEoebrpFEBEmFpFvcfDnbeFkEenDcoBlvqknauFrbBBwArEFybvqlBdpvBfkvBBBumlBAfBerxtFwDamvlgxxgab,2.570000
1,0,wzcagcrdqBBpEprksvnrnFzyycuBdurfAwBmerBFBBusupDvEfDnBBFaBeeBwEBBvwwoarBFfeiqxrlBFBvuBlBBvpyxvuBAwsbBAedakbBFFbcvvkByxgab,3.660000
1,0,wzcagcdyuBBoEnrcbvsqnizyycuefubBAxBderBFBBuuqpDvEfwnBwFcBeeBwEBdvqbnauFFaeiBAblBFBvkBbBBvpwtvmBFwdbBAeulAABEpBovvBAnxgab,2.260000
1,0,wzcagcdyuBBoEnrcbvsrnizyycuefubBAxBderBFBBuuqpDvEfwnBwFcBeeBwEBdvqbnauFFaeiBAblBFBvkBbBBvpwtvmBFwdbBAeulAABFpBovvBAnxgab,3.490000
1,0,wzcagcdyuBBiEnrcbvsrnxzyycurfubBAxBderBFyBusqpDvEfwnBxFcBeeBwEBdvqbnauFFaeiBArlBFBvkBbBBvpktvmBBwsbBAeulAkBFFBovvBAexgab,3.490000
1,0,wzcagcCyuBBoEnrczssrnxzyycurfubfrxBderBFBBusqpDvxfwnBwFcBeeBwEBdvqbyauFFaeiBxrkBFBvkByBBvpktvmBBwsbBAeulAkBEFBaFvBAexgab,2.350000
1,0,wzcagcqBajmybBEudvzyCzqyycurquxaxdyaerBbmBEfwpBveccnbqFdwoBBBBBBvqBdauFFdcaBBrBBFpvleCaBvBdAvyBBBsaBBcBFApBFpybvvcBcngab,4.170000
1,0,wzcagcqexjtybBEudvzyCzzyycurquxaBdyaerBlmBEfqpBveAcsbqFdgoBBBBBBvqBdauFFdcaBBrABFpvleCaBvBdAvyBBBsaBBcBFqpBFCybvvcBcngab,4.130000
1,0,wzcagcwjykiuuBEwqvbswztyycubruxaBcyaerBtaBfBqppvaehnbBFrwoBBBbBBvqBmauFFDwaixrqBFkvwBCaBvdwlvyBBBsaBsBxwynBFmyBvvkckBgab,4.190000
1,0,wzcagcwjykiuuBEwqvbswztyycubruxaBcyaerBtaBfBqkpvaehnbBFdwoBBBbBBvqBmauFFDFaixrqBFkvyBCaBvdwxvyBBBsaBsBxwBnBFmyivvkcCBgab,3.030000
1,0,wcjagcAxkbccpFdxjiwutzyBycudaFbucwkltdlBBuxBkpBvuuakejqBBcbwawxBvdkocuBFyadcBrqFBBvDBxBnvadBvmtBssBBEnbeBuDBtApvvBBBsgur,3.650000
1,0,wjjagcoApbiwdcdacpcnbzyFyculauoypwpabrBxBBBExplvAfFBAaFFBehfxkqnvfkbBuBbBasaBrBcaBvnkBBnvBBFvmABylBdEoBBuaBBbtBnvxBBvgBC,2.570000
1,0,wjjagcoApbiadceahpcnbzyFyculauoypwpabrexBBBExplvAfaBAaFFBehfxbqnvfkbBuBbnauaBrBcaBvmkBBnvBBFvmABylBdEoBBuaBBbtBnvxBBvgBC,4.260000
1,0,wjjagcolpbiebceacpcnbzybyculauoypwpabrBxBBBExplkAdaBAkFFBehfxkqnvakbBuBbFasaBrBlaBvmkBBnvBBFvmDBnlBdEoBBBuBBbBunvxBBvgBC,3.630000
1,0,wjjagcofzjumbFtkdDcbbzybyculauoBpxpccrBnBBBsdpbvpdaBBkFFBehbxkqnvwkbxuBxsastirBbaBvukDBnvBBwvmBqApBbEeDBuuBBblkvvqBBBglp,3.970000
1,0,wjjagcofzjumbFtkcDcbbzybyculauoBpxpccrBnBBBsdpbvpdaBBrFFBehbxkqnvwkbxuBxsastirBbaBvukDBnvBBwvmBqApBbEeBBuuBBblkvvqBBBglp,4.090000
1,0,wajagcAanhxyAyyjddaBnzyBycuDauoBpqyaerBDBbbfDpbvubaobdFBBDeDBxwcvBeBBubDnaDcArBFaBvnfBBnvBypjBBFuyBBEBmBquuByDBvvtBBBgkj,0.000000
1,0,wzcagcppobEzcitczzpBwFxyycucDubFdbBscrpBxBfbuBbvdEvnbbAlaBBDBBsBvoBkFmFosubBcrBafBvBBBpsABAyvBBBFoBBvlBuBBpBpBBvvpaqogab,4.000000
1,0,wzcagcEtFyEoDpfpkqpzBFryycuddudbBuaBarpwyawwkdavdcvnkflkdBBBqBBovwBBFmqBsuezdrBDABvAsBqlBBpDvBDmBBFBvBbBBBqBBBBvvfgpxgab,4.070000
1,0,wzcagcrnFsEtBpzyElwzBFayycubEubbfuaBarpxudltkBbvevvnbfckpBBBBBBBvwBBFpBdsuecDrdDfDvBBmkBBBbDvBumFBFBDByBBDqBBBBvvfugxgab,0.000000
1,0,wzcagcudqplmuiftxzBFBFByycuopuBCcfBcBrbBndBueDpvtAvptBpdehBbcdDnvlaAFtdBeroBxrBnqBvBBBoypmypBDfBFBBBvBBBdsBvuwcvvfgwxxab,4.120000
1,0,wzcagcyDADlcsiolAzBFBFByycuopuBtcAtcBrbBadBubDcvtqvpaBpdedfbAdDnvladFtdBecDBxrByfBvBBBFBpmllBuBBBBBBvBBBonBvuwBvvfgBxDab,4.150000
1,0,wzwagcpEyitjAndAnzfFpFcyycunaudecdicdrBkbDaBBytvpBvuwcEfaDBxBBevvBxBFtdxBbABarBBBovByBbBnpBovopBFxBBvABBBuyoBBpvvfgpxkab,0.000000
1,0,wzcagcuEydtjAodAizzFpFcyycunaudicwecdrBkbDaBByxvpBvnwcEfaDBxBBevvaxBFtdxBbABarBBBdvByBbBDpBwvoBBFnBBvABBBuyxBBpvvfgpxkab,4.300000
1,0,wzcagcuEyitjAoqAizzFsFcyycunaudiiwicdrBkblaBBytvpBvnwcEfDDBxBBevvaxBFtdxBbABarBBBdvByBbBDpBxvoBBFnBBvABBBuyxBBpvvfgpxkab,4.110000
1,0,wzcagcuDyitjAoqAizzFsFcyycunaudiiwicdrBkblaBBytvpovnwcEfaDBxBBevvaxBFtdxBbABarBBBdvBnBbBDpBxvoBuFnBtvABBBuyxBBpvvfgpxkab,3.300000
1,0,wzcagcawlktuswfkpzsFbFcyycunauxecsFedrBDcxsBBxtvpBvnfctDafcoBBeAvxkBFtqBebxdarBBBuvpxBbBnBBuvocDeyBBvABBpBykBBpvvfgpxjab,4.710000
1,0,wzcagcawaktuswqkizsFrFcyycunauxecEFeqrBDbxsBBADvpBvnfctmaDBnBBepvxkBFtqBebxdarBBBuvuxBbBnBBdvocDcxBBvoBBpBykBBpvvfgmxjab,4.410000
1,0,wzcagcmunspaobfmznBFqFbyycucAudBcwDbBrApmBfbmpqvnBvfmndBDxdBwBeivwkBFtbAeblAirBmDnvppBAswBkevBukFDBBvmdBtaBsstBvvfgsxcab,4.000000
1,0,wzcagcdubspaoxpmznBFqFfyycucAudBceDbBrApmBfbmpqvnBvfmndBDxdzwBeivwkBFtbAeblAirBmDevppBAswBkevBudFDBBvmdBtaBsskBvvfgrxcab,0.000000
1,0,wzcagccyrwpzcjfmzBBFtFfyycucAudBcwDbBrApyAfbkpovnDvdbobdbxdeFBeyvwaBFtqAebliirAfpnvjtBAsfwkevBukFBBwvcDBtatwswBvvfgjxzab,0.000000
1,0,wzcagcczysfzbAfmzBBFqbfyycucAudBcwDwBrApyBfbmpovnDvdbobBbxkejBeyvyaBFtbAebliirAlpnvptoesffkevBuFFDBwvxdBtatwskqvvEgixzab,0.000000
1,0,wzcagcrdqBBpEprksvnrnFzyycuBduDuAwdderBFBBusupDvEwDnBBFfBeyBwEBBvwwoauBFfedlxrlBFBvuBlBBvpytvuBmwsDBAeuakkBFFbcvvkBlxgab,3.410000
1,0,wzcagcrdqBBpEprksvnrnFzyycuBdprfAwBmerBFBBusuiDvEfDnBBFaBeeBwEBBvwwoauBFfeiqxrlBFBvuBlBBvpyxvuBcwsbBAedFkFBFFbcvvkByxgab,2.580000
1,0,wzcagcdyuBBoEnCcbvsrnizyycuefubBAxBderBFBBuuqpDvEfwnBwFcBeeBwEBdvqbnauFFaeiBArlBFBvkBbBBvpwtvmBFwsbBAeulAABFpBovvBAexgab,3.550000
1,0,wzcagcdyuBBiEnrcbvsrnxzyyzurfubBAxBderBFyBusqpDvEfwnBxFcBeeBwEBdvqbnauFFaeiBArlBFBvkBeBBvpktvmBBwsbBAeulAkBFFBovvBAexgab,0.000000
1,0,wzcagcCyuBBoEnrczssrnxmyycurfubfrxBderBFBBusqpDvxfwnBwFcBeeBwEBdvqbyauFFaeiBxrkBFBvkByBBvpktvmBBwsbBAeulAkBEFBaFvBAexgab,2.170000
1,0,wzcagcqBajmybBEudvzyCzqyycurquxaxdyaerBbmBEfwpBveccnbqFdwoBBBBBfvqBdauFFdcaBBrBBFpvleCaBvBdAvyBBBsaBBcBFApBFpybvvcBcngab,0.000000
1,0,wjjagcolpbiebceacpcnbzybyculauoypwpabrBxBBBExplkAdaBAkFFBehfxkqnvakbBuBbnasaBrBlaBvmkBBnvBBFvmDByoBdEoBBuuBBbBBnvxBBvgBC,3.350000
1,0,wajagclanhryACzjEdaBnzyBycuqauompqyaerBDBDbfBpbvubaobdFBBDerBxwcvBedBubfnaDcBrBFaBvnwBBnvBtpvBBFutBBEBmBquuByDBvvfBBBgkj,2.660000
1,0,wbjagcAthhxyzwBxAdaBnzyBycuDauoBpqAaerBuBBbfmpbvuyaobdFBBDerBxwcvBesBubFnaDcBrxFdBvnefBnvBtpveBFuyBBEBmBqubxqDBvvtBBBglC,3.970000
1,0,wzcagcowFrEzurtcpzDBBFtyycufDuBfcqDscrpBknkboBbvDcvnbbfqfxBbdBBBvoBkFmFosuiBcrDdpBvBBBbsafcDvBbBFBBBvfwBBBwfpBBvvfBwxgab,4.220000
1,0,wzcagcqwFtEmciDDBzpBBFtyycucDuwfdbBscrpBkBfbdBbvdcvnbbwqaBBfBBBBvoBDFmFosubycrfafpvBBBbscBADvxBBFoBBvBBBBByapBBvvfbjxgab,4.440000
1,0,wzcagcppobEzcitczzpBwFxyycucDubFdbBscrpBxBfbuBbvdEvnbbAlaBBDBBBBvoBkFmFosubBcrBafBvBBBpsABAyvBBBFoBBvlBuBBpBpBBvvpaqogab,4.060000
1,0,wzcagcDuFlEiDpemblczBFpyycudrudbBnatarpkfadwkBbvbcvnqfokdBBBDBbwvwBBFmBcsuevBrdxyBvBBBoteopDvBumFnFBvBBBBBqBBBBvvfgtxgab,4.040000
1,0,wzcagcrnFsEtBpzyElwzBFayycubEubbfuaBarpxcddtkBbvecvnbfckpBBBBdBBvwBBFpBdsuecBrdDfDvDBmkBBBbDvBumFBFBvByBBDcBBwBvvfugxgab,4.340000
1,0,wzcagcyhryExjwziwzkFBFsyycubquFncdfiirfknvyqBpbvwnvnBBcwebukBoBBwBBBFtbdeawBarEpBwveBEBBqtwBvBBBBBaBvBBBbBpBbwBvvfgDixab,3.640000
1,0,wzcagcyjFyEDnwbnwzBFBFsyycubFuFnciBiirukFvDxBpbvenvnBqcwebkkxoBBBBBBFtbeuaDBartBBlvwBEBuqtpBvBEBBBBBvBBBbBoBbwBvvfgfixab,4.200000
1,0,wzcagcyjFyEDnwbnwzBFBFsyycubFuFnciBiirukFvDxBpbvenvnBncwebkkxwBBBBBBFtbebaDBartBBlvwBEBuqtpBvBEBBBBBvBBBbBoBbwBvBfgfixab,0.000000
1,0,wzcagcudqplmuiDtxzBFBFByycuopuBCcfBcBrbBndBueapvtAvpsBpdehBbcdDnvlaAFtdBeroBxrBoqBvBBBoypayptDpBFBBBvBcodsBvuwcfvfgwxxab,0.000000
1,0,wzcagcyDqDlrsiclrzBFBFByycjopuBtcAtcBrbBndBubDcvtqvpaBpdedfbAdDnvladFtdBelDBxrByfBvBBBFBpmllBwBtBBBBvBBBonBvuwBvvfgwxDab,0.030000
1,0,wzcagcyDqDlrsiclAzBFBFByycuopuBtcAtcArdBndBubDcvtqvpaBpdedfbAdDnvladFtdBelDBxrByfBvBBBFBpmllBwmBBBBBcBBBonBvuwBvvfgwxDab,0.000000
1,0,wzcagccxdhskciusxzBbBAByycuopuBCcAucBrbAydsubpBvpxvpfebdesBaqyDnvDadFtwBeEFBxrBfsBvtBBxBbwynBuEBFBBFvBBBoqBvuwdvvfgwxFab,3.280000
1,0,wzcagcuEyitjAndAnzfFCFcyycunaudecwicdrBkbDadBytvpBvnwcEfaDBxBBevvlxBFtdxBbABarBBBovByBbsnpBuvopBFxxBvABBBuyoBBpvvfgpxkab,4.000000
1,0,wzcagcawlktuswqkizsFrFcyycunauxecEFeFrBDbxeBBytvpBvnfctmaqBnBBehvxkBFtqBetkdarBBBuvuxBbBnBBdvocDcsBBvBBBpBykBBpvvfgpxjab,3.120000
1,0,wzcagcumsbzzcxfszBqFqFfyycuobudBDwAoBrApypfbhpqvBxvdbBlBDxqnwBeyvwkBFtbxebmAirABABvBtBbsxwBevBunFyBBvmlBtaktsawvvfgwxtab,4.030000
1,0,wzcagcujsbzzcdfszBqFqFfyycuopudBDwAoBrApyyfbhpqvBxvdbBlBDxqnwBewvwkBdtbxebmAirABABvBtBmsxwBevBunFDBBvmlBtaktsaBvvfzkxdab,0.000000
1,0,wzcagcczDspzoxfmzBAFyFfyycucAudBcwDbBrApyAfbmpovnDvdbodBbAdeiBeivwaBFtbAebqiirAfpnvptdAsfwAevBukFDBwvcdBtaBwskBvvfgixzab,4.000000
1,0,wzcagcjBllmAburbAvljzzkyycuqquparwoaerpFEBEmvpFvlAwnboFBevxAfoBdvafBEuFFbvaBxrEFFbvqABpdvBfAeBABtDyBBeBAskxFbyAvxBtpxgab,3.560000
1,0,wsjagcxrrmDcpFDlsDqnCzyBycudaFbucmuydyyBAfmskpDvuuadebbBBcopaejxvBfecuBFBadcxrtFBBvDexmqvBqBvxbBsaBBEnbBdBdByalvvEplsgmB,2.760000
1,0,wsjagcchwhxrAuydAbcBdzyBycunauoApqyaerdDBBbsmpBvubaobdFBBxeiBewcvBedBtbFBaDABrBFeBvtfBByvutpvaBFBmBBEnmgxsDAqDcvvAfBBglF,0.000000
1,0,wajagcAanhxyAyyjddaBnzyBycuDauoEpqnaerBDBbbflpbvubaobdFfBDeDBxwcvBeBBubFnaDcArBFaBvnfBBnvBypvBBFuyBBEBmBquuByDBvvtBBBgkj,2.820000
1,0,wbjagcAthhxyzwBxAdaBnzyBycuDauoBpqAaerBuBBbfmpbvuyaobdFBBDerBxwcvBesBubFnaDcBrxFdBvnefBnvBApveBtuyBBEBmBqubxCDBvvcBBBglC,2.540000
1,0,wujagcFztexytoijjiCzAzyBycuDcuoApqyaDruDBlxsmpxvuDawbBFBBxerBxwcvBedBubFBeycBrBFBBBnnpBwvBlpveBFpyBBEBwBqubBgCcvltBECglt,1.210000
1,0,wzcagcowFrEzurtcpzDBBFtyycufDuBfcqDscrpBankboBbvDcvnbbkqfBBbdBBBvoykFmFosuiBcrDdpBvBBBbsafcDvBbBFBBBvfwBBBwfpBBvvfBwxgab,4.000000
1,0,wzcagczwFrEjurkupzDBBFwyycufDudfcqDscrpBbmkbBBbvDkvnbbqqfBBfdBBBvoftFmFosuiBcrDbpBvcBBbsmBlbvBbBFBBBvBwBBBwlpBBvvfBwxgab,4.210000
1,0,wzcagcqwFDEmcimmBzpeBFnyycucDuffebBucrpBkBfbuBbvdlvnbbwqaBBfBBkBvoBDFmFosubycrfafpvBkBbsABAyvBBkFoBBvBBBBBpapBDvvfaAxgab,4.180000
1,0,wzcagcqpjbEzcitdzzpBFFxyycucDubFdbBscrpBdBfbuqbvdEvnbbwlaBBDaBBBvoBkFmFosubBcrAafBvBBBpswBAyvBBBFoBBvBBuBBpwpBuvvpDqxgab,2.740000
1,0,wzFagcDnqlEiDpemblczBFlyycudrudbBnatarpkfadwpBbvbcvnqfbkdBBBDsbwvwBBFmBcsuevBrdxyBvBBBotBopDvBumFnFBvBBBBBqBBBBvvfgtxgab,0.000000
1,0,wzcagcDnFlEiDpemblczBFlyycudrudbBnatarpkfadwkBbvbcvnqfokbBBBDBbwvwBBFmBcsuevBrdxyBvBBBbtBupDvjumFnFBvBBBBBqBBBBvvfgtxgab,0.000000
1,0,wzcagcrsFsEtBpzyElwzBFayyjubEubbfuaBarpxcddtkBbvecvnbfckpBBBBBBBvwBBFpBdsuecBrdDfDvBBpkBBBbDvBumFBFBvByBBDcBBBBvvfugxgab,0.000000
1,0,wzcagcyhryEujwznwzkFBFsyycubquFncdfiirwkFvyqBpbvwnvnBBcwebukBoBBwBBBFtbdeawBarEpBwveBEBBqtDBvBBBBBBBvBBBbBpBbwBvvfgDixab,4.250000
1,0,wzcagcyjFyEDnwbnwzBFBFsyycubFuFnciBiirukFFDxBpbvenvnBqcwebkkxoBBBBBBFtbeuaDBartBblvwBEouqtpBvBEBBBBBvBBBbBoBbwBvvfgfixab,0.000000
1,0,wzcagcyjFynDnwbnwzBFBFsyycubFuFFciBiirukFvDxBpbvenvnBqcwebkkxoBBBBBBFtbeuaDBaryBBwvEBEBuqtpBvBBBBBBBvBBBbBoBbwBvvfgfixab,4.200000
1,0,wzcagcuEyiajAndAnzfFpFsmycunaudecwicdrBkbDaBBytvpBvnwcEfaDBxBBevvBqBFtdxBcABarBBtovBwBbBnpBuvopBFxBBvABBBuyoBBpvvfgpxkab,4.370000
1,0,wzcagcuEyitjAoqAizDFsFcyycunaudiiwicdrBkblDBBytvpBvnwcEfaDBxBBevvaxBFtdxBbABarBBBdvByBbBDpBxvoBBFnByvABBBuyxBBpvvfgpxkab,4.120000
1,0,wzcagcuEyitjAoqAizzFsFcyycuoaudiiwicdrBkblaBBytvpBvnwcEfaDBxBBevvaxBFtdxBbABarBBBdvByBbBDpBxvoBBFnBBvABBBucxBBpvvfgpxkab,4.030000
1,0,wzcagcDwlksuswfkizsFbFcyycunauxecEFedrBDbxsBBxpvpBvnfctmaDBkBBemvxkBFtqBebxdarBBBuvuxBbBfBBdvomDcyBBvABBpBykBBpvvfgaxjab,4.240000
1,0,wzcagcailktuswfepzsFbFcyycunauxecsFedrBDcxsBBxtvpBvnfctmahBkBBemvxkBFtqBebxdarBBBuvpxBlBnBBuvocDeyBBvAbBpBykBBpvvfgpxjab,0.000000
1,0,wzcagcrdqBBpEprksvnrnFzyycuBduruAwdderBFBBusupDvEwDnBBFfBeyBwEBBvkwoauBFfeiqxrlBFBvuBlBBvpytvuBmwsDBAeuakkBFFbcvvkBlxgab,3.560000
1,0,wsjagjxrkmccpFfCssqnCzyBycudaFbucmkyDyyBBwmskpbvuuadeabBBcopaejxvBBesuBFBadcxrtFBBvDexBqvAqBvxbBsaBBEnyBdxdByalvvxpAsgmz,0.000000
1,0,wjjagcoApbiadceahpcnbzyFyculauoypwpabrexBBBExplvAfaBAanFBehfxbknvfkbBuBbnauaBrBcaBvmkBBnvBBFvmwBllBdEoBBuaBBbtBnvxBBvgBC,2.700000
1,0,wjjagcolpbiebceacpcnbzybyculauoypwpabrBxBBBExplkAdaBAkFFBehfxkqnvakbBuBbnasaBrBlaBvmkBBnvBBFvmDBylBdEoBBuuqBbBBnvxBBvgBC,3.480000
1,0,wjjagcoqpuimCFtkcDcbbzybxculauoBpxpccrBawBBsdpbvpdaoakFFBehbxfqnvwkbiuBxBastBrBmaBvlkBBsvBBwvmBqApBbEocBubBBrBxvvsBBggBe,0.000000
1,0,wjjagcofzjumbFtkdDcbbzybycblauoBuxpccrBnBBBsdpbvpdaBBkFFBegbxkqnvwkbxuBxsastirBbaBvukDBnvBBwvmBqApBbEeBBuuBBblkvvqBBBglp,4.020000
1,0,wajagcAynhAyAyyjAdxBnzyBycuDruoBBqwaerBDBBbfBpbvubaobdFBBDeDBxcuvBpBBubFnaDcArBFaBvnfBBcvmypvBBFuyBBEBmBquuByDBvvtBBBgkj,3.640000
1,0,wujagcFztexytoijjiCzAzyBycuDcuoApqyaDruDBlxsmpxvuDawbBFBBxerBxwcvBedwubFBeycBrBFBBBnnpBwvBlpveBFpyBBEBwBqubBgCcvltBECglt,1.210000
1,0,wzcagcszFkftalxolzfBBFyyycuBduBkceawArpddsuBapbvdbvnbfoeqBFBBbrBvBBkFmsdFuboArmsBBvDeBxFBBpBvBBBFuBBvmBBBByxBnnvvfuyxgab,2.700000
1,0,wzcagcsmFkEbalxAlzuBBFyyycuBduBkceawArpBdsueapbvdbvnbfoeqwkBBbBBvwBkFmsdEuboArmsaBvDeBmFBBpBvBBBFuBBvmBBBBdBBnuvvfuyxgab,4.160000
1,0,wzcagczwFrEjurkppzDBBFwyycufDudfcqDscrpBbmkbBBbvDkvnbbqqfBBfdBBBvofkFmFosuiBcrDbpBvcBBbsmBlcvBbBFBBBvBwBBBwlpBBvvfBwxgab,4.000000
1,0,wzcagcqwFtEmciDDBzpBBFtyycucDuwfdbBscrpBkBfbEBbvdcvnbbwqnrBfBBBBvlBDFmFosubycrfafpvBBBbscBADvxBBFoBBvBBBBByapBBvvfbjxgab,4.040000
1,0,wzcagcppobEzcitczzpBwFxyycucDubFdbBscrpBxBfbuBbvxEvnbbAlaBBDBBBBvoBkFmFfsubBcrBafBvBBBpsABAyvBBBFoBBvnBuBBpBpBBvvpaqogab,4.210000
1,0,wzcagcppobEzcitczzpBwFxyycucDubFdbBscrpBxBfbuBbvdEvnbbAlaBBrBBBBvoBkFmFosubBcrBafBvBBBpsABAyvBBBFoBBvlBuBBpBpBBvvpaqogab,4.000000
1,0,wzcagcDuFlEiDpemblczBFlyycudrudbBnatarpkfadwkBbvbcvnqookdBBBDBbwvwBBFmdcsuevBrdxyBvBBBotBopDvBumFnFqvBBBBBqBBBBvvfgtxgab,4.210000
1,0,wzcagcEtFyEoDpfpkqpzBFryycuddudbBuaBarpwyawwkdavdcvnkflkdBBBqBBovwBBFmqBsuezBrBDABvAsBqlBBpDvBDmBBFBvBbBBBqBBBBvvfgpxgab,4.070000
1,0,wzcagcudqplauiftxzBFBFBymcuopuBCcfBcBrbBndBueDpvtAvptBpdehBbcdDnvlaAFtdBeroBxrBnqBvBBBoypmypBDfBFBBBvBBBdsBvuwcvvfgwxxab,4.000000
1,0,wzcagcudqplmuiftxzBFBFByyuuopuBCcfBcBrbBndEueDpvtAvptBpdehBbcdDnvlaAFtdBeroaxrBnqBvBBBoypaypBDfBFBBBvBFBdsBvuwcvvfgwxxab,2.890000
1,0,wzcagcudqplmuiftxzBFBFByycuopuBCcfBcBrbBndBueapvtAvptBpdehBbcdDnvlaAFtdBeroBxrBoqBvBBBoypayptDpBFBBBvBcodsBvuwcvvfgwxxab,4.010000
1,0,wzcagcADqolmsiftxzBFBFByycuopuztcAucBrbBudBubDcvtqvppBbdFEBwAdDnvladFtBBeyoBDrBysBvBBBbBpmywBuBBFBBBvBBBdnBvuwcvvfgwxFab,4.190000
1,0,wzcagcuExiqaAndAnzfFpFcyycunaudecdicdrBkFDaBuytvpBvuwcEfaDBxBcevvBxBFtdxBbABarBBBovByBbBnpBovopBFCBBvABBBuybBBpvvfgpxkab,3.240000
1,0,wzcagcpEyitjAndAnzfFpFcyycunaudecdicdrBkbDaBBytvpBvuwcEfaDBxBdevvBxBFtdxBbABarBBBovByBbBnpBovopBFxBBvABBBuyoBBpvvfgpxkab,4.110000
1,0,wzcagcuEyitjAoqAizzFsFcyycunaudiiwicdrBkbcaBBytvpBvnwcEfDDBxBBevvaxuFtdxBbABarBBBdvByBbBDpBxvoBBFnBBvABBBuyxBBpvvfgpxkab,4.030000
1,0,wzcagcawlktuswqkizsFrFckycuAauxecEFeFrBDbxeBBytvpBvnfctmaqBnBBehvxkBFtqBetxdarBBBuvuxBbBnBBdvocDcsBBvBBBpBykBBpvvfgpxjab,3.020000
1,0,wzcagcawbkbuswAwizsFrFcyycunauBecEFeqrBDbxsBBytvpBvnfchmaDBnBBepvxkBFtqBenxdarBBBuvuxBbBnBBuvocDcxBBvBpBpBmkBBpvvfgpxjab,4.270000
1,0,wzcagcdunspaoxfmznBFqFfyycucAudBcwDbBrApmBfbmpqFnBvfmndBDxdfwBeivwkBFtbAeblAirBmDnvppBAswBkevBukFDBBvmdBtaBsskBvvfgkxcab,0.000000
1,0,wzcagcdunBpaoxfmznBFqFfyycucAudBiwDbBrApmBfbmpqvnBvfmndBDxdfwBeivwkBFtbAeblAirBmDevpoBAswBkevBudFDBBvmdBtaBsskBvvfgkxcab,4.000000
1,0,wzcagcjBllmyburbAwljzzkyycukquparwoaerpFEhEmvpFvlAwnboFBevxAfoBdvafBEuFFbvaBxrEFFbvqABpdvBfAeBABtDyBBeBAskxFbyAvxBtpxgab,0.000000
1,0,wjjagcoqpuimCFtkcDcbbzybyculauoBpxpccrBawBBsdpbvpdaoakFFBehbxfqnvwkbBuBxBastBrBmaBvlkBBsvBBwvmBqApBbEocBubBBrBxvvsBBggBe,4.230000
1,0,wsjagcchwhxrAuydAbcBdzyBycunauoApqyaerdDBBbsmpBvubaobdFBBxeiBewcvBedBtbFBaaABrBFeBvtfBByvutpvaBFBmBBEnmBxsDaqDcvvAfBBglF,4.140000
1,0,wzcagcowjrEzurtcpzDBBFtyycufDuBfcqDscrpBknkboBbvDcvnbbfqfxBbdBBBvoBkFmFosuiBcrDdpBvBBBbsadcDvBbBFBBBvfwBBBwfpBBvvfBwxgab,2.950000
1,0,wzcagcowFrEzurtcpzDBBFtyycufDuBfcqDscrpBknkboBbvDcvnbbfqfxBbdBBBvoBkFmFosuiBcrDdpBvBBBbsadcDvBbBFBBBvfwBBBwfpBBvvfBwxgab,4.220000
1,0,wzcagcowFrEzurtcpzDBBFtyycufDuBfcqDscrpBknkboBbvDcvnbbfqfBqbdBBBvoBkFmFosuiBcrDdpBvBBBbsafcDvBbBFBBBvfwBBBwfpBBvvfBwxgab,4.190000
1,0,wzcagcppsbEzcitczzpBeFxyycucDuefdbBscrpBdBfbuBbvdEvnbbAxaFBDBBBBvoBkFmFosubBcrBafBvBBBpswBAyvBBBFoBBvBBuBBpBpBBvvqiyxgab,2.750000
1,0,wzcagcDnqlEiDpemblczBFlyycudrudbBnatarpkfadwpBbvbcvnqfbkdBBBDBbwvwBBFmBcsuevBrdxyBvBBBotBopDvBumFnFBvBBBBBqBBBBvvfgtxgab,2.830000
1,0,wzcagcDuFlEiDpemblczBFlyycudrudbBnatarpkfadwkBbvbcvnqfokbBBBDBbwvwBrFmBcsuevBrdxyBvBBBbtBupDvBumFnFBvBBBBBqBBBBvvfgtxgab,4.140000
1,0,wzcagcEAFyEoDpfpkqpzBFryycuddudbBuaBarpwDawwkdavdcvnkflkdBBBBBBovbBBFmqBsuezBrBDABvAsBylBBpDvBDmBBxBvBbBBBqBBBBvvfgpxgab,3.470000
1,0,wzcagcyjFyEDnwbnwzBFBFsyycubFuFnciBiirukFvDxBpbvenvncqcwebkkxoBBBBBBFtbeuaDBartBBlvwBEBuqtpBvBEBBBBBvBBBbBoBbwBvvfgfixab,4.000000
1,0,wzcagcudqplmuiftxzBFBFByycuopuBCcfBcBrbBndBueapvtqvptBpdehBbcdDnvlaAFtdBeroBxrBoqBvBBBoypayptDpBFBBBvBBodsBvuwcvvfgwxxab,0.000000
1,0,wzcagcyDADlcsiDlAzBFBbByycunpuBtcAtcBrbBadBubDcvtqvpaBpdedubAdDnvladdtdBecDBxrqyfBvBBBFBpmllBuBABBBBvBBBonBvuwBvvfgBxDab,3.210000
1,0,wzcagcyDqDlrsiclrzBFBFByycuopuBtcAtcBrbBndBubDcvtqvpaBpdedfbAdDnvladFtdBelDBxrByfBvBBBFBpmllBwBBBBBBvBBBonBvuwBvvfgwxDab,4.080000
1,0,wzcagcuEyitjAodAiznFpFcyycuuaudicwicdrBxbDaBBytvpBvnwcEfaDEFBBevvaxBFtdxBbABarBBBdvByBbBDqBxvuBBFyBBvABBBuyeEBpvvfgpxkab,2.920000
