init_genome,repl,update,evolved_genome,scf,merit,mum
wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyazvvvvxgab,0,0,wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyaIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyazvvvvxgab,1,0,wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyaIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyazvvvvxgab,2,0,wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyaIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyazvvvvxgab,3,0,wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyaIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyazvvvvxgab,4,0,wzcagcbwlGtupuiJJrssJyopIKuLpreFkJyousjIwEmvGeeerbBBnpBpBBqdBGsBABBfnmmjBDawBfpkKaBAjBBBBnuEAGExEBkodvveyBivqyaIoKfpcrkb,0.000000,120.000000,0.000000
wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEzvxvvvgEv,0,0,wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEIoKfpcrkb,0.000000,120.000000,0.000000
wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEzvxvvvgEv,1,0,wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEIoKfpcrkb,0.000000,120.000000,0.000000
wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEzvxvvvgEv,2,0,wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEIoKfpcrkb,0.000000,120.000000,0.000000
wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEzvxvvvgEv,3,0,wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEIoKfpcrkb,0.000000,120.000000,0.000000
wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEzvxvvvgEv,4,0,wnjaxauysfpgcECBDDIDupbyycuJoIurfLHbkjBcydbyovsaAAjdnmDJIKpjBtnoboGdBzHzpGniCpcBDHaatvaBEexnEpuvjrsBBBBBBBBBBBEIoKfpcrkb,0.000000,120.000000,0.000000
AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfzvvvxvgjI,0,0,AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfIoKfpcrkb,0.000000,120.000000,0.000000
AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfzvvvxvgjI,1,0,AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfIoKfpcrkb,0.000000,120.000000,0.000000
AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfzvvvxvgjI,2,0,AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfIoKfpcrkb,0.000000,120.000000,0.000000
AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfzvvvxvgjI,3,0,AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfIoKfpcrkb,0.000000,120.000000,0.000000
AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfzvvvxvgjI,4,0,AkfiwpbuhkzqKeqJjaEgcyGyAojApcuqrEGnEsxyAueucaAqbvsaptBnBArBxkEDBokBBnbpyxpBJfBsyoBBDaraDBBIBBBBBIqjBBwBxBqkuyfIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBzvvvvxguA,0,0,wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBzvvvvxguA,1,0,wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBzvvvvxguA,2,0,wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBzvvvvxguA,3,0,wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBzvvvvxguA,4,0,wGjagcvIwlIIIskCayKJDsoLycuouoJcxyGaDlnyGxntrjEbdcBvymtpnxBjjoKLIemJucfEsaEextBBBlBBBBvxBIBvAwBxBkBBBKyEBBBbBKBIoKfpcrkb,0.000000,120.000000,0.000000
wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvzvvvvxgfg,0,0,wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvIoKfpcrkb,0.000000,120.000000,0.000000
wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvzvvvvxgfg,1,0,wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvIoKfpcrkb,0.000000,120.000000,0.000000
wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvzvvvvxgfg,2,0,wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvIoKfpcrkb,0.000000,120.000000,0.000000
wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvzvvvvxgfg,3,0,wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvIoKfpcrkb,0.000000,120.000000,0.000000
wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvzvvvvxgfg,4,0,wsjagcqtsanAmjDhaaykatyxwxyvBAlHHAaEGrxrHJGdxtaIEHpcDsbKurboIBAndyuducIyBBKcBBqsBArABBqBuBABbEaBAGfBBEvBdBHpvsvIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBszvvvvxgab,0,0,wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBsIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBszvvvvxgab,1,0,wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBsIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBszvvvvxgab,2,0,wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBsIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBszvvvvxgab,3,0,wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBsIoKfpcrkb,0.000000,120.000000,0.000000
wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBszvvvvxgab,4,0,wzcagcqkaFlywozmLsayuAbAbFFbkkydycptmjJlKxEpaDpjlbBsbnFIoKerfdddIyAuJuoyeserLmGJazwtpcBtBqBnArBBBBpBBBbqBFBBBBsIoKfpcrkb,0.000000,120.000000,0.000000
wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIzvvvvxgmL,0,0,wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIIoKfpcrkb,0.000000,120.000000,0.000000
wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIzvvvvxgmL,1,0,wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIIoKfpcrkb,0.000000,120.000000,0.000000
wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIzvvvvxgmL,2,0,wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIIoKfpcrkb,0.000000,120.000000,0.000000
wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIzvvvvxgmL,3,0,wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIIoKfpcrkb,0.000000,120.000000,0.000000
wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIzvvvvxgmL,4,0,wtjagcnvudDvrtkouIyuoeqrdpzGElGEElffdnFyoEphqpcuurEBlaBpqqvvDBbfmauuKbmdDABIBBqBBxbBBxDBIBbBylpBBBbwfuBBBBnIBBIIoKfpcrkb,0.000000,120.000000,0.000000
wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBzvvvvxgdD,0,0,wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBIoKfpcrkb,0.000000,120.000000,0.000000
wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBzvvvvxgdD,1,0,wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBIoKfpcrkb,0.000000,120.000000,0.000000
wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBzvvvvxgdD,2,0,wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBIoKfpcrkb,0.000000,120.000000,0.000000
wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBzvvvvxgdD,3,0,wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBIoKfpcrkb,0.000000,120.000000,0.000000
wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBzvvvvxgdD,4,0,wijagcGwIICsmkaCrxIapHCyycurEEuoBomffdkxJcfskayyJJedAGAFILqAuebEcBryEkJpBucBlBqlBBBlEqBxBBBBBpABBJDBBBBmBtbBnBBIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrzvvvxvgID,0,0,wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrzvvvxvgID,1,0,wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrzvvvxvgID,2,0,wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrzvvvxvgID,3,0,wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrzvvvxvgID,4,0,wBjagcvrlFrAbcBxBzfrlFyxLcuopcucravxEvobbkkDFBBIovkoypBloDkbcboyGBtrBDBBodBBByJBuEAjBoBAlmBFBDIBDBwBvFFGDBjrfjrIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxzvxvvvgIs,0,0,wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxzvxvvvgIs,1,0,wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxzvxvvvgIs,2,0,wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxzvxvvvgIs,3,0,wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxIoKfpcrkb,0.000000,120.000000,0.000000
wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxzvxvvvgIs,4,0,wGjagcuALfftkaHdiuliCayGHAucyKfvusKuorfoByuuctyuBvEeknwyJpBBuFvrJjmeDftGBBEsDrBGcBBBBBtBBBBBsBEBDbGEABJIEBHBynxIoKfpcrkb,0.000000,120.000000,0.000000
wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlzvvvvxgGK,0,0,wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlIoKfpcrkb,0.000000,120.000000,0.000000
wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlzvvvvxgGK,1,0,wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlIoKfpcrkb,0.000000,120.000000,0.000000
wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlzvvvvxgGK,2,0,wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlIoKfpcrkb,0.000000,120.000000,0.000000
wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlzvvvvxgGK,3,0,wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlIoKfpcrkb,0.000000,120.000000,0.000000
wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlzvvvvxgGK,4,0,wIjagcetastxAlkaHbkycDyAouuopcEmpBAbEJuBABGuDrBKAcBypeBBsKxBLuBDEBjynyqBBjnojKHBBBBEmBkGkDJtbdinmqKJdBaGHymBjBlIoKfpcrkb,0.000000,120.000000,0.000000
owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdzvvvvxguI,0,0,owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdIoKfpcrkb,0.000000,120.000000,0.000000
owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdzvvvvxguI,1,0,owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdIoKfpcrkb,0.000000,120.000000,0.000000
owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdzvvvvxguI,2,0,owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdIoKfpcrkb,0.000000,120.000000,0.000000
owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdzvvvvxguI,3,0,owjagcrcmHEeyrGxuAHaEDnyucuIoIEAGdffuEaIzsfuIKBfyuyscbspfonotcllBtBdJFEBIBmBLFpBlxBBpBBpuBBdwKJLtybwqBItcHrdzLdIoKfpcrkb,0.000000,120.000000,0.000000
